id,ret
177,"""练习5：半滑航速度操控 目标： 本练习教你前进、小半径转弯，并结合两种操作完成8字路线。 技能： 油门控制与中低速转向。 操作方法： 转向 摩托艇通过油门与车把配合转向。转动车把时，尾部喷射推力喷嘴角度改变，从而改变行驶方向。<PIC>由于喷射推力强度决定转向速度与方向，除拖曳速度外，转向时必须始终加油门。 停车 摩托艇未配备独立制动系统，通过水阻或倒挡喷射减速。松开油门手柄后艇体立即减速，但会滑行一段距离才完全停止。若不确定能否在障碍物前及时停下，加油门并转向避让。 从全速状态松开油门或停止发动机后，摩托艇因水阻完全停止的距离约为90米（300英尺），具体受总重量、水面状况、风向等因素影响。<PIC>握紧RiDE手柄减速时，停车距离比不使用时缩短约30%，但仍受总重量、水面状况、风向等因素影响。 训练1：半滑航速度前进与大椭圆转向 1. 逐渐加速至半滑航速度，保持速度平稳右转。 2. 重复训练，平稳左转。 3. 重复训练，前进并转向完成完整椭圆。<PIC>训练2：绕圈行驶 1. 右转绕大圈，保持速度不变，逐渐缩小圈径。 2. 重复训练，左转绕圈。<PIC>训练3：8字行驶 1. 结合上述训练完成大8字路线。 2. 重复训练，每次缩小8字尺寸。 训练4：理解油门对转向的影响 1. 直线行驶逐渐加速至半滑航速度，松开油门手柄，再将车把向左右转到最大。 2. 你会发现转向能力迅速下降，发动机减速后艇体不再响应车把操作。 3. 逐渐重新加油门，观察艇体恢复响应。 提示： 在此速度下急转弯时，转向同时必须加大油门。"", [""Manual40_20"", ""Manual40_21"", ""Manual40_22"", ""Manual40_23""]"
178,"""训练1：拖曳速度直行与转向 1. 登艇，观察周围人员、物体及其他船只。 2. 启动发动机，直线行驶。 3. 开始转向，做长约15–21米（50–70英尺）的大8字路线，不加油门。<PIC>训练重点是保持低速、稳定观察和轻柔转向；手册强调转向仍需要动力，因此应按练习要求控制油门，不要做突然动作。"", [""Manual40_19""]"
179,"""练习6：全加速与停车 目标： 本练习教你了解摩托艇的停车特性。 技能： 停车、滑航速度操作及滑航速度下停车。 操作方法： 完全松开油门仅产生最小推力。发动机减速后，艇体不再响应车把操作，直至再次加油门或降至拖曳速度——转向需要油门。<PIC>训练1：停车 1. 加速至滑航速度，松开油门手柄直至停止。 2. 按图示以拖曳速度转向。 3. 重复训练，逐步提高最大速度。 训练2：接近物体 1. 在水中选定一段距离外的位置，假想有物体。 2. 向选定位置加速，然后松开油门减速，判断能否在到达假想物体前停下。 3. 若无法在假想物体前停下，观察四周，加油门并转向避让，如同规避真实物体。 在不同距离与速度下重复训练，熟悉停车与转向避让障碍物的方法。 提示： 1. 练习区域较小时，降低最大行驶速度。 2. 速度越快，停车距离越长。"", [""Manual40_25""]"
180,"""避免碰撞时，要持续观察周围人员、物体和其他船只，注意任何会限制视线或遮挡视野的情况，并以安全速度谨慎驾驶，与他人和障碍物保持足够距离。<PIC>不要紧跟其他摩托艇或船只，不要靠近他人喷水或溅水，避免水下障碍物或浅水区，也不要做急转弯等让他人难以避让或判断方向的动作。 摩托艇和其他船只没有独立刹车，需尽早采取避让行动；试图转向避开障碍物时不要松开油门，因为转向需要油门动力。 驾驶前应确认油门和转向操控正常，遵守航行规则和当地法规，并通过练习逐步熟悉艇体特性。"", [""Manual40_0""]"
181,"""水泵发动机安全停机时，先将油门手柄完全向左推，降低发动机输出。<PIC>然后将发动机开关置于 OFF 位置。<PIC>最后将燃油开关手柄置于 OFF 位置，切断燃油供给。<PIC>停机后如需检查或维护，应等待发动机和消音器冷却。"", [""Manual31_16"", ""Manual31_17"", ""Manual31_18""]"
182,"""水泵的核心部件包括：油箱、油箱盖、燃油开关、空气滤清器盖、火花塞、消音器、阻风门手柄、发动机开关、机油加注口盖、放油螺塞、反冲启动器、机油警告灯、油门手柄、注水螺塞和放水螺塞。整体部件位置见图。<PIC>另一侧部件位置见图。<PIC>识别这些部件有助于进行加油、启动、停机、机油检查、注水、放水和故障排查等操作。"", [""pump_16"", ""pump_17""]"
183,"""清洗油箱滤网时，先拆下油箱盖及滤网。<PIC>用溶剂清洗滤网；如果滤网损坏，应更换新滤网。清洗完成后把滤网擦干，再装回油箱口并盖好油箱盖。操作燃油部件时要避免明火，并及时擦净溢出的燃油。"", [""Manual31_32""]"
184,"""水泵安全排放燃油时，先排空油箱、燃油开关及化油器浮子室，化油器放油螺塞位置见图。<PIC>随后向油箱内倒入一杯 SAE 10W30 或 20W40 发动机机油，晃动油箱使内壁均匀附着机油。最后排出多余机油。燃油高度易燃且有毒，排放时应远离火源并使用合格容器。"", [""Manual31_41""]"
185,"""水泵无法抽水时，先按管路和密封顺序排查。软管安装必须牢固，接头垫片要装到位，否则会进气导致无法抽水；水管接头安装位置见图示。<PIC>软管接头和卡箍也要拧紧，卡箍固定软管的方式见图示。<PIC>进水软管末端必须安装滤网，滤网位置见图示。<PIC>如果已经无法抽水，重点检查注水螺塞或放水螺塞是否松动，松动就拧紧；检查软管接头或卡箍是否松动，必要时重新固定；检查O形圈或垫片是否损坏，损坏就更换；如果机械密封损坏，应咨询经销商处理。诊断时建议先处理可见的松动和密封问题，再判断是否需要经销商维修。"", [""Manual31_3"", ""Manual31_4"", ""Manual31_5""]"
186,"""为温控器设置日期和时间时，先进入日期设置，按 + 或 - 调整年份，按选择键确认；再按 + 或 - 调整月份并确认，最后调整日期并确认。<PIC>接着选择时钟格式，可用 + 或 - 在 12 小时制（北美标准）和 24 小时制之间切换，按选择键保存。<PIC>最后设置时间：按 + 或 - 调整小时并按选择键，再调整分钟并按选择键保存。<PIC>日期、时钟格式和时间都设置完成后，温控器的日程和温度控制才能按正确时间运行。"", [""Manual36_25"", ""thermostat_07"", ""Manual36_26""]"
187,"""系统运行设置 1 按模式键循环切换至下一个可用系统模式。 2 循环切换直至显示所需系统模式并保持激活状态。 注：可用系统模式因型号及系统设置而异。<PIC>系统模式： - 自动：温控器根据需要自动选择供暖或制冷。 - 供暖：温控器仅控制供暖系统。 - 制冷：温控器仅控制制冷系统 - 应急供暖（仅适用于带辅助加热的热泵）：温控器控制辅助加热。不使用压缩机。 - 关闭：供暖和制冷系统关闭。若风扇设置为开启或循环模式，风扇仍可运行。 注：由于压缩机保护，供暖/制冷指示灯会闪烁5分钟 风扇运行设置 1 按风扇键循环切换至下一个可用风扇模式。 2 循环切换直至显示所需风扇模式并保持激活状态。 注：可用风扇模式因系统设置而异。<PIC>风扇模式： - 自动：仅在供暖或制冷系统运行时风扇启动。 - 开启：风扇持续运行。 - 循环：风扇随机运行约33%的时间。"", [""Manual36_29"", ""Manual36_30""]"
188,"""调整程序日程 1 按温控器上的菜单键<PIC>2 显示PROG。按选择键。然后显示开启。按选择键 3 按+或-选择要编辑的日期或日期组。按选择键。 4 按+或-选择要编辑的日程时段（起床、离家、回家、睡眠）。按选择键。 5 显示开启。按选择键保持该时段开启。或按+然后按选择键关闭该时段。 6 时间开始闪烁。按+或-调整日程时段开始时间。按选择键。 7 温度开始闪烁。按+或-调整“供暖”设定温度。按选择键。按+或-调整“制冷”设定温度。按选择键。<PIC>8 对剩余日程时段重复步骤4至7。 9 完成后按主页键保存程序设置并返回主界面。<PIC>"", [""thermostat_04"", ""thermostat_05"", ""thermostat_06""]"
189,"""如果只想临时更改温控器温度而不影响已编程日程，直接按 + 或 - 调整到所需设定温度即可。<PIC>调整后无需额外保存，新的设定温度会保持到下一个预定日程时段开始；到达下一个日程时段后，温控器会自动回到原来的程序日程。如果要提前取消临时保持，再按 + 或 -，然后按取消键。这样不会修改你已经设置好的起床、离家、回家或睡眠时段。"", [""Manual36_32""]"
190,"""设备或系统出现警报时，主界面会显示警报图标。<PIC>你可以进入菜单查看警报，了解具体错误或警报代码；查看后，主界面仍会保留警报符号，直到警报被清除。如果是暂态警报，在警报菜单中取消后，7 天后可能再次显示。<PIC>当警报图标出现时，应对照警报表查看错误代码并判断问题。<PIC>暂态警报界面见图。<PIC>取消警报界面见图。<PIC>警报代码表可用于进一步定位原因。<PIC>"", [""Manual36_43"", ""Manual36_44"", ""Manual36_45"", ""Manual36_46"", ""Manual36_47"", ""Manual36_48""]"
191,"""热泵系统接线 连接电线：热泵 将每根标记电线与新温控器上的相同字母匹配 将电线插入对应端子。 注：若插入电线困难，可按下对应端子旁的端子按钮 标签不匹配？ 若标签与温控器字母不匹配，请按备用接线规则处理。<PIC>备用接线（仅适用于热泵） 注释： 1. 保持R滑动开关在向上位置（1根电线）。 2.若旧温控器同时有V和VR电线，请立即停止并联系专业安装人员协助。 3. 若旧温控器有单独的O和B电线，将B电线连接至C端子。若C端子已连接其他电线，请立即停止并联系专业安装人员协助 4.若旧温控器有Y1、W1和W2电线，请立即停止并联系专业安装人员协助。<PIC>"", [""Manual36_35"", ""Manual36_36""]"
192,"""更换电池 温控器需电池供电。电池低电量图标出现时请立即更换新电池。该图标会在电池耗尽前约两个月显示。 即使未出现电池低电量图标，也应每年更换一次电池，或离家超过一个月前更换。 若两分钟内完成电池更换，无需重新设置时间和日期。所有其他设置将永久存储在内存中，无需电池供电。<PIC>注：更换电池时建议使用碱性电池。 设置时间 1 按菜单键进入设备菜单 显示PROG。按+或-选择时间。 2 按选择键。 3 显示12小时制。按+或-选择12小时制或24小时制时钟。按选择键 4 设置时间。按+或-调整小时。按选择键。 5 按+或-调整分钟。按选择键。按选择键保存并退出。<PIC>设置日期 1 按菜单键进入设备菜单。显示PROG。按+或-选择日期 2 按选择键。 3 年份开始闪烁。按+或-调整年份。按选择键 4 按+或-调整月份。按选择键 5 按+或-调整日期。按选择键保存并退出<PIC>"", [""Manual36_40"", ""Manual36_41"", ""Manual36_42""]"
